Epoch	Loss_train	AUC_test	Precision_test	Recall_test
1	2063.5830528574297	0.9100294393148669	0.8649155722326454	0.8173758865248227
2	1438.8776678787835	0.9298073063026897	0.9015444015444015	0.8280141843971631
3	1178.4057288128151	0.9406831259199786	0.8633217993079585	0.8847517730496454
4	998.0827642775799	0.9446808510638297	0.7960725075528701	0.9343971631205674
5	885.7186679410933	0.9491971095945403	0.8987341772151899	0.8812056737588653
6	783.8997916729439	0.9534189749765823	0.8806228373702422	0.9024822695035462
7	727.2329539979551	0.9552790044158972	0.8969804618117229	0.8953900709219859
8	656.0249029369039	0.9557306302689682	0.9351669941060904	0.8439716312056738
9	705.5295245134612	0.9526160845711226	0.8288431061806656	0.9273049645390071
10	532.4977497502537	0.9535544627325038	0.8341307814992025	0.9273049645390071
11	512.124315725724	0.9552020607520407	0.908256880733945	0.8776595744680851
12	491.8184959668368	0.9559514251304698	0.8982142857142857	0.8918439716312057
13	467.27323498995503	0.9581326107319684	0.9045871559633027	0.874113475177305
14	394.08889553517463	0.9618091797136357	0.936046511627907	0.8563829787234043
15	301.6293687238868	0.9667436103305233	0.9175627240143369	0.9078014184397163
16	191.3880912600587	0.966499397832196	0.8594507269789984	0.9432624113475178
17	136.91894408830387	0.9659674829385788	0.9236499068901304	0.8794326241134752
18	156.39160602979237	0.9695972166465944	0.9076655052264808	0.9237588652482269
19	96.60262648553046	0.9677840224809313	0.9260628465804066	0.8882978723404256
20	41.985079642957984	0.9642763950220795	0.9454191033138402	0.8599290780141844
21	51.11108626837819	0.965017395958785	0.9081455805892548	0.9290780141843972
22	31.65514196176082	0.9640438913421651	0.8768718801996672	0.9343971631205674
23	41.99443753780781	0.9637327713100494	0.9207207207207208	0.9060283687943262
24	36.224453862868344	0.963152348454436	0.9223826714801444	0.9060283687943262
25	31.574909857025574	0.9608340024086711	0.9216757741347905	0.8971631205673759
26	47.55963243433657	0.9610230161916232	0.902946273830156	0.9237588652482269
27	21.92416125328289	0.9607118961595075	0.9243542435424354	0.8882978723404256
28	19.49334793287074	0.9585541281948348	0.9237918215613383	0.8812056737588653
29	53.70180772888722	0.9604476114010438	0.9192660550458716	0.8882978723404256
30	10.251069042413818	0.9571607788036933	0.8909710391822828	0.9273049645390071
31	6.295694891755531	0.9549862839555733	0.9113924050632911	0.8936170212765957
32	17.645100613926985	0.9531229091395691	0.9194139194139194	0.8900709219858156
33	13.374934801004699	0.9547470895222803	0.8987783595113438	0.9131205673758865
34	21.344426390498626	0.9546266559614613	0.9236499068901304	0.8794326241134752
35	4.121716550507564	0.9551184263348053	0.9113924050632911	0.8936170212765957
36	1.9782683063002366	0.950548641777064	0.9092558983666061	0.8882978723404256
37	6.1163308060909785	0.9520975511842634	0.9200743494423792	0.8776595744680851
38	24.255164849727542	0.9501505419510238	0.9140767824497258	0.8865248226950354
39	21.685885735488853	0.9512745885186672	0.9001782531194296	0.8953900709219859
40	3.736702270472449	0.9503479191756992	0.8947368421052632	0.9042553191489362
41	3.9080860771038246	0.9502592666934296	0.8977072310405644	0.9024822695035462
42	0.7176483182796147	0.9497959320219456	0.9095840867992767	0.8918439716312057
43	2.223481760310605	0.9495835006021679	0.902135231316726	0.898936170212766
44	0.5760272874451644	0.9482286230429546	0.9001782531194296	0.8953900709219859
45	0.9586902771483707	0.9476164191087916	0.8869565217391304	0.9042553191489362
46	0.8172205814467475	0.9472434096079219	0.9054545454545454	0.8829787234042553
47	7.766367103681851	0.9445721263214238	0.8821490467937608	0.9024822695035462
48	0.35112695631879376	0.943232302957313	0.8806228373702422	0.9024822695035462
49	5.623928120789053	0.9439281413087113	0.8998211091234347	0.8918439716312057
50	16.110369725224785	0.9429813997056068	0.8861646234676007	0.8971631205673759
51	8.36772021816929	0.9432339756456578	0.8832752613240418	0.898936170212766
52	4.108865157986536	0.9422805432891744	0.8846153846153846	0.8971631205673759
53	0.2518536218114775	0.9430248896025692	0.8834782608695653	0.900709219858156
54	0.1924682321977329	0.9417921182925196	0.8857644991212654	0.8936170212765957
55	0.3091702357065671	0.9423658503947544	0.8832752613240418	0.898936170212766
56	0.2491954536903691	0.9417753914090727	0.8859649122807017	0.8953900709219859
57	0.18012357468442275	0.9423909407199251	0.8850174216027874	0.900709219858156
58	0.02833277170286408	0.940887193898033	0.8830715532286213	0.8971631205673759
59	0.018853927860753572	0.9407600695838352	0.8924731182795699	0.8829787234042553
60	0.0520711834043297	0.9381021678040948	0.8758620689655172	0.900709219858156
61	0.013533443528700673	0.9391910879164993	0.8778359511343804	0.8918439716312057
62	0.010377828488522312	0.9382560551318078	0.8824561403508772	0.8918439716312057
63	0.03336795031437845	0.937911481332798	0.8809106830122592	0.8918439716312057
64	10.44013799085829	0.9379298809045898	0.882661996497373	0.8936170212765957
65	3.5777271749426163	0.9373360765422187	0.8849557522123894	0.8865248226950354
66	0.6534830231115905	0.9368978321959053	0.8651877133105802	0.898936170212766
67	0.5465417717320804	0.9375083634417236	0.8809106830122592	0.8918439716312057
68	0.016523668095189237	0.938088786297337	0.8807017543859649	0.8900709219858156
69	0.040848150544547934	0.937814465408805	0.8835978835978836	0.8882978723404256
70	0.012381676246384643	0.936653619697578	0.8791593695271454	0.8900709219858156
71	0.009272478197480893	0.936825906597083	0.8804920913884007	0.8882978723404256
72	0.0059435428726715145	0.9346547571256523	0.8765217391304347	0.8936170212765957
73	0.005301822984115745	0.9341161514786565	0.8833922261484098	0.8865248226950354
74	0.0068083844813671135	0.9331727552522414	0.8787346221441125	0.8865248226950354
75	0.00770872883045115	0.9325137160444266	0.8741258741258742	0.8865248226950354
76	0.005604815322371337	0.9320470359962532	0.8787346221441125	0.8865248226950354
77	0.005933000937218935	0.9322176502074133	0.8800705467372134	0.8847517730496454
78	0.005963260554644023	0.9323715375351265	0.8877005347593583	0.8829787234042553
79	0.0045920486750716805	0.9316271912217315	0.8758741258741258	0.8882978723404256
80	0.004630191948152174	0.9312006556938313	0.8800705467372134	0.8847517730496454
81	0.0037260788912760745	0.9306536866051117	0.8800705467372134	0.8847517730496454
82	0.0036773012092723434	0.9309765154556404	0.8769771528998243	0.8847517730496454
83	0.004039937998896903	0.9301752977385253	0.8785211267605634	0.8847517730496454
84	0.003630705763434605	0.9296116017663589	0.875438596491228	0.8847517730496454
85	0.0035958760315253357	0.9295681118693966	0.8739054290718039	0.8847517730496454
86	0.0035738430269276478	0.9295028770239528	0.8695652173913043	0.8865248226950354
87	0.003474304472121048	0.9293021544225879	0.8798586572438163	0.8829787234042553
88	0.004249069487968882	0.9293038271109328	0.8769771528998243	0.8847517730496454
89	0.0034865780085482356	0.927923859226549	0.8739054290718039	0.8847517730496454
90	0.0029481397275148424	0.9283637762612069	0.8769771528998243	0.8847517730496454
91	0.003134560049673496	0.9283821758329989	0.8769771528998243	0.8847517730496454
92	0.0030759111296987385	0.9282282885052857	0.8814159292035398	0.8829787234042553
93	0.0032815255355558293	0.92829017797404	0.875438596491228	0.8847517730496454
94	0.0031808254376315404	0.9284039207814799	0.875438596491228	0.8847517730496454
95	0.0031644907346688456	0.92837548507962	0.8769771528998243	0.8847517730496454
