Epoch	Loss_train	AUC_test	Precision_test	Recall_test
1	1882.1851887039702	0.9605298775703207	0.9290657439446367	0.8703403565640194
2	902.0476592496855	0.974057791742764	0.9609236234458259	0.8768233387358185
3	514.3014927833253	0.9736705946045963	0.9458544839255499	0.9059967585089141
4	364.13087473211283	0.9755654620152753	0.9498327759197325	0.9205834683954619
5	297.27064922047003	0.9793483437899404	0.9551495016611296	0.9319286871961102
6	248.63405184175502	0.9734650032037994	0.9426644182124789	0.9059967585089141
7	188.7052983402229	0.9786870247840435	0.9012158054711246	0.9611021069692058
8	167.04153082405003	0.979074221922211	0.9472817133443163	0.9319286871961102
9	138.354610610089	0.9801021789261961	0.9348171701112877	0.9529983792544571
10	71.70633945812423	0.9790947810622906	0.9418416801292407	0.9448946515397083
11	62.705677135670925	0.9777121788919307	0.9532554257095158	0.9254457050243112
12	52.96699526583041	0.9776881932285045	0.9198113207547169	0.9481361426256077
13	53.428291710575486	0.9774877416127274	0.9059180576631259	0.9675850891410048
14	47.1779794040382	0.974630021141649	0.9632224168126094	0.8914100486223663
15	42.244355462170454	0.9754575265298571	0.9184952978056427	0.9497568881685575
16	47.86771519633261	0.9766996412430057	0.9213836477987422	0.9497568881685575
17	46.664666694718576	0.9775734046963929	0.928343949044586	0.9448946515397083
18	41.398212161599666	0.9744090103857923	0.8960843373493976	0.9643435980551054
19	31.982756096269185	0.9764203795902562	0.9175738724727839	0.9562398703403565
20	24.339170407502593	0.9776830534434846	0.9204368174726989	0.9562398703403565
21	19.47396923884296	0.9738230748935208	0.9249201277955271	0.9384116693679092
22	7.601400578616406	0.9744706878060313	0.9010654490106544	0.9594813614262561
23	20.05994318608083	0.9733056698681816	0.8977099236641222	0.9529983792544571
24	23.492930071585825	0.9739001716688196	0.9048361934477379	0.940032414910859
25	32.64369323934729	0.9738162218468275	0.901689708141321	0.9513776337115073
26	16.54178685117399	0.9738367809869073	0.9015384615384615	0.9497568881685575
27	13.909521648882055	0.9709893400858687	0.9230769230769231	0.93354943273906
28	40.90473191421917	0.9725604010402925	0.9060092449922958	0.9529983792544571
29	15.548073530629068	0.9719915981647541	0.9051321928460342	0.9432739059967585
30	16.719483664478062	0.9707306375731992	0.8983050847457628	0.9448946515397083
31	6.520494077014185	0.9693891536829985	0.8922610015174507	0.9529983792544571
32	6.456874627737939	0.9679260282139932	0.8953846153846153	0.9432739059967585
33	7.839101930774248	0.9670008669104068	0.892802450229709	0.9448946515397083
34	5.112922478132639	0.9662161930640314	0.8953846153846153	0.9432739059967585
35	16.760052514655484	0.9662179063257048	0.9093799682034976	0.9270664505672609
36	14.074087791328068	0.9652704726203651	0.8798798798798799	0.9497568881685575
37	5.558377980913555	0.9661390962887326	0.8990683229813664	0.9384116693679092
38	15.094969128855524	0.9655445944880945	0.8868501529051988	0.940032414910859
39	17.627294811349024	0.9669597486302473	0.8849028400597907	0.9594813614262561
40	3.0863520161484033	0.9672544296380563	0.8943338437978561	0.946515397082658
41	2.52354852766598	0.9661733615221988	0.9020217729393468	0.940032414910859
42	7.759884981247275	0.9651813830133532	0.8911042944785276	0.9416531604538088
43	2.649208862467127	0.9638313328147863	0.8885496183206106	0.9432739059967585
44	3.5127550753758925	0.9622756912154221	0.8964451313755796	0.940032414910859
45	1.0261590071872462	0.9610712682590862	0.8931888544891641	0.9351701782820098
46	2.499119708840169	0.9604459277483287	0.8944099378881988	0.93354943273906
47	2.373236693297777	0.9592877628571722	0.8931888544891641	0.9351701782820098
48	0.18710592605780363	0.9584842431323906	0.8945736434108527	0.9351701782820098
49	1.3419773383717342	0.9575042574552581	0.8992125984251969	0.9254457050243112
50	1.5613395475706469	0.9564917198063329	0.8953125	0.9286871961102107
