Epoch	Loss_train	AUC_test	Precision_test	Recall_test
1	2113.9597106496803	0.8958416633346661	0.9004854368932039	0.6757741347905283
2	1506.497903173782	0.9294589856365146	0.8706739526411658	0.8706739526411658
3	1207.5242736022283	0.9385835409425973	0.8408710217755444	0.9143897996357013
4	1027.3377460988177	0.9458831851874634	0.8787878787878788	0.8979963570127505
5	894.8185142448802	0.9507496146840408	0.8985239852398524	0.8870673952641166
6	787.0752336289775	0.9532887699621008	0.9133709981167608	0.8834244080145719
7	725.3770435197199	0.9555921221255088	0.9292929292929293	0.8378870673952641
8	667.8729768750165	0.9573726065129504	0.8937728937728938	0.8888888888888888
9	612.3217999771614	0.9575776526996039	0.9233716475095786	0.8779599271402551
10	531.5990206492336	0.957502469097831	0.9060773480662984	0.8961748633879781
11	507.9814418046675	0.9569385920845337	0.92	0.8797814207650273
12	493.0303839144161	0.957488799352054	0.9133709981167608	0.8834244080145719
13	467.10066801045093	0.9559475355157083	0.9065420560747663	0.8834244080145719
14	456.62154789386244	0.9555852872526204	0.9119850187265918	0.8870673952641166
15	440.33486662285304	0.9575041778160531	0.9104477611940298	0.8888888888888888
16	426.07660673833493	0.9560534760454792	0.9116541353383458	0.8834244080145719
17	426.50018543960806	0.957413615750281	0.9041591320072333	0.9107468123861566
18	407.5333586688681	0.9573298885573975	0.8980322003577818	0.9143897996357013
19	403.9286730382804	0.9553990369664099	0.9079189686924494	0.8979963570127505
20	358.34584370489324	0.9533895843372052	0.9154135338345865	0.8870673952641166
21	352.7237050310796	0.951099901919574	0.9221789883268483	0.8633879781420765
22	346.36089949504236	0.9528650078430166	0.9092592592592592	0.8943533697632058
23	336.76000449589077	0.9541704685647107	0.9132841328413284	0.9016393442622951
24	330.29676307556315	0.9539585875051689	0.9196261682242991	0.8961748633879781
25	323.9980850356518	0.9510315531906895	0.9172932330827067	0.8888888888888888
26	326.22230294032397	0.9468639894469563	0.9325396825396826	0.8561020036429873
27	314.8286119925467	0.9483710789188597	0.9223300970873787	0.8652094717668488
28	315.2486898998884	0.9497175488778846	0.9176029962546817	0.8925318761384335
29	310.3484498123499	0.9453346866381651	0.9256360078277887	0.8615664845173042
30	284.2577519994332	0.9467853884087392	0.9082397003745318	0.8834244080145719
31	283.9192814592393	0.9470348612691675	0.9089219330855018	0.8907103825136612
32	279.904135590052	0.9458866026239076	0.911487758945386	0.8816029143897997
33	277.47089617734594	0.9464163052727628	0.9106145251396648	0.8907103825136612
34	283.2250830740626	0.9457123133652521	0.9163498098859315	0.8779599271402551
35	273.61128920333516	0.945618333863036	0.9179389312977099	0.8761384335154827
36	267.73925445797335	0.9465051586203126	0.9106145251396648	0.8907103825136612
37	270.31298642710067	0.94534664766572	0.9087523277467412	0.8888888888888888
38	270.7085158358483	0.9442206023573476	0.9198473282442748	0.8779599271402551
39	269.7941181031782	0.9446272772942105	0.9065420560747663	0.8834244080145719
40	253.4717401226455	0.9444598229084435	0.9116541353383458	0.8834244080145719
41	254.55622433996925	0.943907906922701	0.9193857965451055	0.8724954462659381
42	252.14432819966345	0.9439899253973624	0.9165085388994307	0.8797814207650273
43	248.04206142776297	0.9442496505671236	0.9133709981167608	0.8834244080145719
44	251.37376403882183	0.944224019793792	0.9116541353383458	0.8834244080145719
45	249.11116033794667	0.9438207622933732	0.9149338374291115	0.8816029143897997
46	246.16928512131935	0.9439677120604749	0.9133709981167608	0.8834244080145719
47	246.37624531867107	0.9428279970063257	0.916030534351145	0.8743169398907104
48	247.24604048228167	0.9432961857991845	0.9133709981167608	0.8834244080145719
49	244.96992582009688	0.9432346719431886	0.9163498098859315	0.8779599271402551
50	238.27571658684275	0.9431868278329694	0.9130434782608695	0.8797814207650273
51	236.28495060775344	0.9432944770809625	0.911487758945386	0.8816029143897997
52	237.37431730533953	0.942968111900539	0.9132075471698113	0.8816029143897997
53	235.56274847511796	0.9428604626525459	0.9130434782608695	0.8797814207650273
54	233.84511480047667	0.942317090257914	0.9196940726577438	0.8761384335154827
55	234.7821912327075	0.9428279970063256	0.9146110056925996	0.8779599271402551
56	233.7229047352064	0.9425050492623464	0.9179389312977099	0.8761384335154827
57	234.11846301900292	0.9427596482774412	0.9144486692015209	0.8761384335154827
58	233.9155073885354	0.9425511846543433	0.9130434782608695	0.8797814207650273
59	233.38754527366152	0.9423222164125803	0.9144486692015209	0.8761384335154827
60	228.92322115768016	0.9426161159467836	0.9144486692015209	0.8761384335154827
61	228.24827605360701	0.9423410123130236	0.9097744360902256	0.8816029143897997
62	228.93453247967818	0.9425511846543435	0.9127134724857685	0.8761384335154827
63	228.04235140921708	0.9424503702792387	0.9144486692015209	0.8761384335154827
64	227.37334752162073	0.9422316543468083	0.9097744360902256	0.8816029143897997
65	228.0289303873241	0.9424025261690196	0.9097744360902256	0.8816029143897997
66	226.9324197482495	0.9420266081601547	0.9144486692015209	0.8761384335154827
67	226.9913319472054	0.942347847185912	0.9144486692015209	0.8761384335154827
68	226.44156682780658	0.9421154615077046	0.9144486692015209	0.8761384335154827
69	226.87379300922498	0.9422436153743632	0.9127134724857685	0.8761384335154827
70	225.1710088940082	0.9422162758828093	0.9127134724857685	0.8761384335154827
71	224.86429637747858	0.9420983743254836	0.9144486692015209	0.8761384335154827
72	224.509565570993	0.9420556563699307	0.9144486692015209	0.8761384335154827
73	224.37493898706327	0.9419924337957125	0.9144486692015209	0.8761384335154827
74	224.45518180952243	0.9420829958614845	0.9144486692015209	0.8761384335154827
75	223.98008374588647	0.9419223763486059	0.9127134724857685	0.8761384335154827
76	224.15138338840674	0.9418762409566089	0.9127134724857685	0.8761384335154827
77	223.7878834217315	0.9419069978846069	0.9128787878787878	0.8779599271402551
78	223.61631731891703	0.9419975599503788	0.9161904761904762	0.8761384335154827
79	224.1259032926572	0.9420488214970422	0.9161904761904762	0.8761384335154827
80	222.53979092682692	0.9417292911895072	0.9161904761904762	0.8761384335154827
81	222.41713310449333	0.9417634655539493	0.9144486692015209	0.8761384335154827
